date,temperature,humidity,rainfall,wind_speed,pressure,label,event_source
2024-07-01,33.1,80.0,12.6,16.6,1000.6,Low Risk,Guntur (Andhra)
2024-07-02,34.6,68.0,0.1,16.0,999.2,Low Risk,Guntur (Andhra)
2024-07-03,34.7,74.0,0.8,18.7,999.7,Low Risk,Guntur (Andhra)
2024-07-04,34.8,71.0,0.4,15.6,1000.5,Low Risk,Guntur (Andhra)
2024-07-05,35.0,69.0,7.1,13.8,999.4,Low Risk,Guntur (Andhra)
2024-07-06,31.3,85.0,21.6,19.7,999.1,Low Risk,Guntur (Andhra)
2024-07-07,29.6,87.0,13.8,11.3,999.3,Low Risk,Guntur (Andhra)
2024-07-08,31.8,75.0,0.9,15.0,998.3,Low Risk,Guntur (Andhra)
2024-07-09,30.4,85.0,15.5,14.4,1000.2,Low Risk,Guntur (Andhra)
2024-07-10,33.8,76.0,1.0,11.8,1002.0,Low Risk,Guntur (Andhra)
2024-07-11,33.5,74.0,1.2,20.5,1000.8,Low Risk,Guntur (Andhra)
2024-07-12,34.7,72.0,1.0,15.5,998.8,Low Risk,Guntur (Andhra)
2024-07-13,27.8,93.0,37.5,15.5,998.3,Low Risk,Guntur (Andhra)
2024-07-14,27.3,91.0,17.8,15.3,996.4,Low Risk,Guntur (Andhra)
2024-07-15,28.1,91.0,13.2,17.3,995.3,Low Risk,Guntur (Andhra)
2024-07-16,32.5,83.0,12.2,17.2,995.8,Low Risk,Guntur (Andhra)
2024-07-17,31.5,85.0,10.9,18.4,997.4,Low Risk,Guntur (Andhra)
2024-07-18,28.6,87.0,21.6,17.5,996.9,Low Risk,Guntur (Andhra)
2024-07-19,26.3,91.0,54.8,21.5,995.5,Low Risk,Guntur (Andhra)
2024-07-20,26.4,92.0,33.9,20.1,996.4,Low Risk,Guntur (Andhra)
2024-07-21,30.2,87.0,11.9,19.1,997.8,Low Risk,Guntur (Andhra)
2024-07-22,31.4,82.0,5.8,19.1,999.5,Low Risk,Guntur (Andhra)
2024-07-23,30.2,77.0,1.2,21.7,1000.0,Low Risk,Guntur (Andhra)
2024-07-24,29.8,82.0,3.3,21.6,998.2,Low Risk,Guntur (Andhra)
2024-07-25,31.5,78.0,3.6,22.4,996.6,Low Risk,Guntur (Andhra)
2024-07-26,31.2,80.0,2.7,22.1,996.8,Low Risk,Guntur (Andhra)
2024-07-27,31.4,78.0,6.1,21.7,997.1,Low Risk,Guntur (Andhra)
2024-07-28,33.6,76.0,1.3,25.8,995.9,Low Risk,Guntur (Andhra)
2024-07-29,34.1,71.0,4.2,23.1,996.1,Low Risk,Guntur (Andhra)
2024-07-30,32.8,79.0,16.9,16.3,999.1,Low Risk,Guntur (Andhra)
2024-07-31,31.8,77.0,1.8,17.1,1000.2,Low Risk,Guntur (Andhra)
2024-08-01,32.6,75.0,1.3,17.4,1000.2,Low Risk,Guntur (Andhra)
2024-08-02,32.0,76.0,3.0,17.0,1000.3,Low Risk,Guntur (Andhra)
2024-08-03,33.0,69.0,0.7,17.9,1001.3,Low Risk,Guntur (Andhra)
2024-08-04,34.0,67.0,0.4,17.7,1001.7,Low Risk,Guntur (Andhra)
2024-08-05,33.4,73.0,0.1,8.8,1002.1,Low Risk,Guntur (Andhra)
2024-08-06,30.6,83.0,2.9,11.6,1001.4,Low Risk,Guntur (Andhra)
2024-08-07,28.6,89.0,10.9,16.0,1001.6,Low Risk,Guntur (Andhra)
2024-08-08,32.3,80.0,0.7,13.9,1002.1,Low Risk,Guntur (Andhra)
2024-08-09,33.3,75.0,0.1,15.6,1002.6,Low Risk,Guntur (Andhra)
2024-08-10,34.1,76.0,0.1,13.2,1002.5,Low Risk,Guntur (Andhra)
2024-08-11,33.9,73.0,0.4,11.2,1000.8,Low Risk,Guntur (Andhra)
2024-08-12,34.3,75.0,1.8,13.1,1000.8,Low Risk,Guntur (Andhra)
2024-08-13,34.2,75.0,0.8,14.1,1001.5,Low Risk,Guntur (Andhra)
2024-08-14,33.7,77.0,1.5,9.3,1001.4,Low Risk,Guntur (Andhra)
2024-08-15,34.2,76.0,0.5,15.8,1000.6,Low Risk,Guntur (Andhra)
2024-08-16,33.7,79.0,1.1,16.2,1000.0,Low Risk,Guntur (Andhra)
2024-08-17,35.7,73.0,0.9,13.0,1000.9,Low Risk,Guntur (Andhra)
2024-08-18,35.4,73.0,0.3,12.6,1001.5,Low Risk,Guntur (Andhra)
2024-08-19,33.3,83.0,14.3,7.1,1001.2,Low Risk,Guntur (Andhra)
2024-08-20,34.9,77.0,0.6,14.8,1001.0,Low Risk,Guntur (Andhra)
2024-08-21,34.5,73.0,0.2,21.1,1002.0,Low Risk,Guntur (Andhra)
2024-08-22,32.6,81.0,12.5,10.2,1002.3,Low Risk,Guntur (Andhra)
2024-08-23,34.7,78.0,3.9,15.1,1002.8,Low Risk,Guntur (Andhra)
2024-08-24,33.3,74.0,1.6,19.2,1002.6,Low Risk,Guntur (Andhra)
2024-08-25,33.8,71.0,1.9,20.2,1001.8,Low Risk,Guntur (Andhra)
2024-08-26,34.2,59.0,0.4,20.3,1000.9,Low Risk,Guntur (Andhra)
2024-08-27,35.4,57.0,0.2,18.1,1002.1,Low Risk,Guntur (Andhra)
2024-08-28,34.0,63.0,1.2,17.9,1002.3,Low Risk,Guntur (Andhra)
2024-08-29,32.0,64.0,0.8,18.4,1000.2,Low Risk,Guntur (Andhra)
2024-08-30,26.6,91.0,32.7,20.0,1000.0,Low Risk,Guntur (Andhra)
2024-08-31,25.5,91.0,127.8,29.3,997.9,Flood Risk,Guntur (Andhra)
2024-09-01,29.6,80.0,50.7,28.8,996.8,Low Risk,Guntur (Andhra)
2024-09-02,30.6,72.0,0.2,18.4,999.0,Low Risk,Guntur (Andhra)
2024-09-03,31.0,82.0,34.0,14.5,1001.0,Low Risk,Guntur (Andhra)
2024-09-04,28.8,87.0,25.5,17.0,1000.9,Low Risk,Guntur (Andhra)
2024-09-05,30.6,82.0,4.9,19.0,999.8,Low Risk,Guntur (Andhra)
2024-09-06,32.0,79.0,9.7,20.4,1000.1,Low Risk,Guntur (Andhra)
2024-09-07,30.4,81.0,4.4,23.5,1000.7,Low Risk,Guntur (Andhra)
2024-09-08,27.2,90.0,28.5,19.7,1000.9,Low Risk,Guntur (Andhra)
2024-09-09,28.4,87.0,15.8,20.3,998.7,Low Risk,Guntur (Andhra)
2024-09-10,32.5,71.0,0.2,23.2,998.6,Low Risk,Guntur (Andhra)
2024-09-11,32.9,70.0,0.0,18.8,1000.8,Low Risk,Guntur (Andhra)
2024-09-12,32.6,68.0,0.0,18.4,1002.2,Low Risk,Guntur (Andhra)
2024-09-13,32.2,65.0,0.0,16.6,1002.0,Low Risk,Guntur (Andhra)
2024-09-14,32.5,65.0,0.0,20.7,1001.2,Low Risk,Guntur (Andhra)
2024-09-15,33.3,64.0,0.0,19.0,1001.1,Low Risk,Guntur (Andhra)
2024-09-16,31.7,68.0,0.0,20.4,1001.2,Low Risk,Guntur (Andhra)
2024-09-17,33.5,63.0,0.0,19.3,1000.8,Low Risk,Guntur (Andhra)
2024-09-18,33.6,68.0,0.0,11.5,1000.6,Low Risk,Guntur (Andhra)
2024-09-19,34.1,70.0,0.0,11.2,1001.0,Low Risk,Guntur (Andhra)
2024-09-20,33.2,76.0,12.3,15.3,1000.8,Low Risk,Guntur (Andhra)
2024-09-21,31.7,86.0,32.1,14.8,1001.3,Low Risk,Guntur (Andhra)
2024-09-22,32.5,83.0,5.7,20.4,1000.2,Low Risk,Guntur (Andhra)
2024-09-23,32.2,85.0,10.8,13.9,999.9,Low Risk,Guntur (Andhra)
2024-09-24,30.8,89.0,11.4,12.8,999.2,Low Risk,Guntur (Andhra)
2024-09-25,31.3,86.0,12.2,12.1,999.0,Low Risk,Guntur (Andhra)
2024-09-26,31.6,80.0,0.5,18.1,999.9,Low Risk,Guntur (Andhra)
2024-09-27,32.0,84.0,12.9,12.2,1002.8,Low Risk,Guntur (Andhra)
2024-09-28,32.1,85.0,2.4,13.3,1004.8,Low Risk,Guntur (Andhra)
2024-09-29,31.9,83.0,0.5,11.9,1005.9,Low Risk,Guntur (Andhra)
2024-09-30,32.6,81.0,0.7,11.0,1005.7,Low Risk,Guntur (Andhra)
2024-10-01,33.1,80.0,0.3,12.7,1003.8,Low Risk,Guntur (Andhra)
2023-01-01,27.4,56.0,0.0,10.0,982.4,Low Risk,Nagpur (Maharashtra)
2023-01-02,27.3,61.0,0.0,11.4,982.7,Low Risk,Nagpur (Maharashtra)
2023-01-03,27.8,62.0,0.0,9.2,982.6,Low Risk,Nagpur (Maharashtra)
2023-01-04,25.3,68.0,0.1,11.9,982.5,Low Risk,Nagpur (Maharashtra)
2023-01-05,26.5,72.0,0.2,11.8,983.8,Low Risk,Nagpur (Maharashtra)
2023-01-06,26.5,69.0,0.0,10.2,984.8,Low Risk,Nagpur (Maharashtra)
2023-01-07,25.4,46.0,0.0,9.9,983.9,Low Risk,Nagpur (Maharashtra)
2023-01-08,26.2,46.0,0.0,9.9,982.4,Low Risk,Nagpur (Maharashtra)
2023-01-09,27.3,46.0,0.0,8.6,983.1,Low Risk,Nagpur (Maharashtra)
2023-01-10,28.5,50.0,0.0,9.5,982.1,Low Risk,Nagpur (Maharashtra)
2023-01-11,28.1,54.0,0.0,10.0,979.6,Low Risk,Nagpur (Maharashtra)
2023-01-12,28.5,57.0,0.0,9.2,977.5,Low Risk,Nagpur (Maharashtra)
2023-01-13,29.1,54.0,0.0,11.8,978.1,Low Risk,Nagpur (Maharashtra)
2023-01-14,28.0,60.0,0.0,11.0,978.8,Low Risk,Nagpur (Maharashtra)
2023-01-15,27.6,56.0,0.0,10.6,978.4,Low Risk,Nagpur (Maharashtra)
2023-01-16,28.0,59.0,0.0,9.5,978.6,Low Risk,Nagpur (Maharashtra)
2023-01-17,29.0,61.0,0.0,10.9,978.8,Low Risk,Nagpur (Maharashtra)
2023-01-18,28.7,59.0,0.0,10.0,980.8,Low Risk,Nagpur (Maharashtra)
2023-01-19,29.0,59.0,0.0,7.9,980.9,Low Risk,Nagpur (Maharashtra)
2023-01-20,29.6,61.0,0.0,12.0,980.0,Low Risk,Nagpur (Maharashtra)
2023-01-21,29.8,55.0,0.0,12.1,979.6,Low Risk,Nagpur (Maharashtra)
2023-01-22,29.9,57.0,0.0,10.6,978.6,Low Risk,Nagpur (Maharashtra)
2023-01-23,29.6,59.0,0.0,9.6,978.4,Low Risk,Nagpur (Maharashtra)
2023-01-24,29.9,60.0,0.0,10.2,978.4,Low Risk,Nagpur (Maharashtra)
2023-01-25,29.7,49.0,0.0,11.9,978.4,Low Risk,Nagpur (Maharashtra)
2023-01-26,29.0,54.0,0.0,8.9,979.2,Low Risk,Nagpur (Maharashtra)
2023-01-27,30.0,61.0,0.0,11.1,979.6,Low Risk,Nagpur (Maharashtra)
2023-01-28,30.3,59.0,0.0,10.8,978.6,Low Risk,Nagpur (Maharashtra)
2023-01-29,30.7,57.0,0.0,13.0,977.2,Low Risk,Nagpur (Maharashtra)
2023-01-30,30.6,57.0,0.4,12.2,979.2,Low Risk,Nagpur (Maharashtra)
2023-01-31,30.6,56.0,0.0,13.5,979.7,Low Risk,Nagpur (Maharashtra)
2023-02-01,29.3,48.0,0.0,11.8,980.3,Low Risk,Nagpur (Maharashtra)
2023-02-02,28.7,35.0,0.0,11.0,980.6,Low Risk,Nagpur (Maharashtra)
2023-02-03,29.5,38.0,0.0,9.7,980.3,Low Risk,Nagpur (Maharashtra)
2023-02-04,29.8,37.0,0.0,8.2,978.9,Low Risk,Nagpur (Maharashtra)
2023-02-05,30.1,38.0,0.0,11.6,978.0,Low Risk,Nagpur (Maharashtra)
2023-02-06,31.0,41.0,0.0,10.3,977.4,Low Risk,Nagpur (Maharashtra)
2023-02-07,31.4,45.0,0.0,13.9,976.7,Low Risk,Nagpur (Maharashtra)
2023-02-08,31.2,40.0,0.0,11.0,978.3,Low Risk,Nagpur (Maharashtra)
2023-02-09,31.4,39.0,0.0,10.2,978.5,Low Risk,Nagpur (Maharashtra)
2023-02-10,33.9,37.0,0.0,10.4,978.6,Low Risk,Nagpur (Maharashtra)
2023-02-11,34.1,34.0,0.0,15.2,979.0,Low Risk,Nagpur (Maharashtra)
2023-02-12,32.1,39.0,0.0,15.6,980.9,Low Risk,Nagpur (Maharashtra)
2023-02-13,30.5,35.0,0.0,11.7,981.3,Low Risk,Nagpur (Maharashtra)
2023-02-14,31.1,33.0,0.0,9.7,980.5,Low Risk,Nagpur (Maharashtra)
2023-02-15,33.4,32.0,0.0,10.8,978.6,Low Risk,Nagpur (Maharashtra)
2023-02-16,34.6,33.0,0.0,14.8,978.7,Low Risk,Nagpur (Maharashtra)
2023-02-17,32.0,41.0,0.0,11.5,979.1,Low Risk,Nagpur (Maharashtra)
2023-02-18,32.3,45.0,0.0,13.3,979.1,Low Risk,Nagpur (Maharashtra)
2023-02-19,33.3,42.0,0.0,12.3,979.2,Low Risk,Nagpur (Maharashtra)
2023-02-20,34.5,39.0,0.0,10.8,978.5,Low Risk,Nagpur (Maharashtra)
2023-02-21,35.6,33.0,0.0,10.3,978.3,Low Risk,Nagpur (Maharashtra)
2023-02-22,35.1,27.0,0.0,11.8,977.9,Low Risk,Nagpur (Maharashtra)
2023-02-23,34.9,34.0,0.0,14.0,977.8,Low Risk,Nagpur (Maharashtra)
2023-02-24,34.9,31.0,0.0,11.7,979.2,Low Risk,Nagpur (Maharashtra)
2023-02-25,34.7,29.0,0.0,11.3,980.8,Low Risk,Nagpur (Maharashtra)
2023-02-26,34.6,31.0,0.0,12.2,981.6,Low Risk,Nagpur (Maharashtra)
2023-02-27,34.8,31.0,0.0,16.3,981.4,Low Risk,Nagpur (Maharashtra)
2023-02-28,34.6,35.0,0.0,10.4,981.5,Low Risk,Nagpur (Maharashtra)
2023-03-01,34.2,34.0,0.0,13.0,981.8,Low Risk,Nagpur (Maharashtra)
2023-03-02,34.9,35.0,0.0,9.7,982.2,Low Risk,Nagpur (Maharashtra)
2023-03-03,35.6,33.0,0.0,11.1,982.8,Low Risk,Nagpur (Maharashtra)
2023-03-04,35.7,26.0,0.0,12.7,982.6,Low Risk,Nagpur (Maharashtra)
2023-03-05,34.8,30.0,0.0,15.3,982.6,Low Risk,Nagpur (Maharashtra)
2023-03-06,35.1,41.0,0.5,19.4,980.8,Low Risk,Nagpur (Maharashtra)
2023-03-07,29.9,47.0,0.3,23.5,981.9,Low Risk,Nagpur (Maharashtra)
2023-03-08,33.3,43.0,0.0,12.0,980.9,Low Risk,Nagpur (Maharashtra)
2023-03-09,33.7,36.0,0.0,17.1,980.2,Low Risk,Nagpur (Maharashtra)
2023-03-10,33.5,32.0,0.0,14.8,979.8,Low Risk,Nagpur (Maharashtra)
2023-03-11,35.0,31.0,0.0,13.1,979.6,Low Risk,Nagpur (Maharashtra)
2023-03-12,35.6,28.0,0.0,10.9,979.1,Low Risk,Nagpur (Maharashtra)
2023-03-13,37.1,27.0,0.0,15.3,977.7,Low Risk,Nagpur (Maharashtra)
2023-03-14,36.0,34.0,1.1,22.2,976.2,Low Risk,Nagpur (Maharashtra)
2023-03-15,34.8,38.0,0.0,22.1,975.4,Low Risk,Nagpur (Maharashtra)
2023-03-16,30.0,49.0,1.0,20.1,977.5,Low Risk,Nagpur (Maharashtra)
2023-03-17,29.7,56.0,3.3,18.0,977.4,Low Risk,Nagpur (Maharashtra)
2023-03-18,27.3,75.0,9.8,10.5,976.3,Low Risk,Nagpur (Maharashtra)
2023-03-19,29.3,71.0,1.4,19.6,974.3,Low Risk,Nagpur (Maharashtra)
2023-03-20,30.5,62.0,0.0,13.8,973.4,Low Risk,Nagpur (Maharashtra)
2023-03-21,31.1,51.0,0.0,14.8,973.9,Low Risk,Nagpur (Maharashtra)
2023-03-22,32.8,53.0,0.0,15.9,974.8,Low Risk,Nagpur (Maharashtra)
2023-03-23,33.4,53.0,0.0,11.3,974.7,Low Risk,Nagpur (Maharashtra)
2023-03-24,35.4,44.0,0.0,10.4,974.7,Low Risk,Nagpur (Maharashtra)
2023-03-25,36.0,43.0,0.0,16.6,975.9,Low Risk,Nagpur (Maharashtra)
2023-03-26,34.0,58.0,13.8,17.0,975.1,Low Risk,Nagpur (Maharashtra)
2023-03-27,36.0,40.0,0.0,20.6,974.8,Low Risk,Nagpur (Maharashtra)
2023-03-28,36.7,27.0,0.0,20.0,974.4,Low Risk,Nagpur (Maharashtra)
2023-03-29,37.7,33.0,0.0,16.0,974.7,Low Risk,Nagpur (Maharashtra)
2023-03-30,38.1,36.0,0.0,18.4,973.0,Low Risk,Nagpur (Maharashtra)
2023-03-31,34.4,31.0,0.0,20.9,973.6,Low Risk,Nagpur (Maharashtra)
2023-04-01,35.3,36.0,0.0,15.9,974.4,Low Risk,Nagpur (Maharashtra)
2023-04-02,35.5,32.0,0.0,18.6,974.1,Low Risk,Nagpur (Maharashtra)
2023-04-03,37.2,29.0,0.0,16.2,973.5,Low Risk,Nagpur (Maharashtra)
2023-04-04,37.9,27.0,0.0,17.7,974.2,Low Risk,Nagpur (Maharashtra)
2023-04-05,36.8,29.0,0.0,16.8,974.8,Low Risk,Nagpur (Maharashtra)
2023-04-06,37.2,27.0,0.0,17.3,975.9,Low Risk,Nagpur (Maharashtra)
2023-04-07,37.8,48.0,4.4,25.1,978.4,Low Risk,Nagpur (Maharashtra)
2023-04-08,32.9,58.0,0.6,11.0,980.3,Low Risk,Nagpur (Maharashtra)
2023-04-09,35.5,57.0,5.7,25.1,980.4,Low Risk,Nagpur (Maharashtra)
2023-04-10,37.0,44.0,0.0,10.7,978.3,Low Risk,Nagpur (Maharashtra)
2023-04-11,39.3,36.0,0.0,11.0,977.5,Low Risk,Nagpur (Maharashtra)
2023-04-12,39.8,30.0,0.0,10.5,976.7,Low Risk,Nagpur (Maharashtra)
2023-04-13,41.0,26.0,0.0,19.4,975.9,Low Risk,Nagpur (Maharashtra)
2023-04-14,40.0,29.0,0.0,23.9,975.7,Low Risk,Nagpur (Maharashtra)
2023-04-15,35.4,43.0,0.9,21.0,976.8,Low Risk,Nagpur (Maharashtra)
2023-04-16,39.8,33.0,0.0,12.0,974.6,Low Risk,Nagpur (Maharashtra)
2023-04-17,40.5,24.0,0.0,11.2,974.5,Low Risk,Nagpur (Maharashtra)
2023-04-18,41.7,23.0,0.0,21.6,975.6,Low Risk,Nagpur (Maharashtra)
2023-04-19,41.6,23.0,0.0,21.2,973.2,Low Risk,Nagpur (Maharashtra)
2023-04-20,39.3,28.0,0.1,19.9,971.7,Low Risk,Nagpur (Maharashtra)
2023-04-21,37.7,37.0,0.0,15.6,972.2,Low Risk,Nagpur (Maharashtra)
2023-04-22,37.4,46.0,2.6,15.4,971.4,Low Risk,Nagpur (Maharashtra)
2023-04-23,35.7,48.0,0.1,15.0,972.5,Low Risk,Nagpur (Maharashtra)
2023-04-24,34.8,55.0,1.8,13.5,974.3,Low Risk,Nagpur (Maharashtra)
2023-04-25,33.9,63.0,1.5,17.1,975.5,Low Risk,Nagpur (Maharashtra)
2023-04-26,34.0,61.0,0.0,11.5,974.8,Low Risk,Nagpur (Maharashtra)
2023-04-27,32.5,68.0,4.7,20.5,975.6,Low Risk,Nagpur (Maharashtra)
2023-04-28,33.3,68.0,17.3,16.6,976.1,Low Risk,Nagpur (Maharashtra)
2023-04-29,32.3,75.0,15.4,13.8,975.6,Low Risk,Nagpur (Maharashtra)
2023-04-30,28.5,84.0,56.7,17.3,974.6,Low Risk,Nagpur (Maharashtra)
2023-05-01,29.1,81.0,1.0,11.8,973.8,Low Risk,Nagpur (Maharashtra)
2023-05-02,29.9,83.0,10.2,14.0,974.9,Low Risk,Nagpur (Maharashtra)
2023-05-03,27.8,85.0,30.7,12.0,976.1,Low Risk,Nagpur (Maharashtra)
2023-05-04,31.4,78.0,1.6,19.6,974.8,Low Risk,Nagpur (Maharashtra)
2023-05-05,32.7,69.0,4.6,15.6,973.6,Low Risk,Nagpur (Maharashtra)
2023-05-06,35.1,60.0,0.0,14.4,972.5,Low Risk,Nagpur (Maharashtra)
2023-05-07,36.9,61.0,1.6,17.4,972.6,Low Risk,Nagpur (Maharashtra)
2023-05-08,38.3,57.0,0.0,15.0,971.8,Low Risk,Nagpur (Maharashtra)
2023-05-09,38.7,50.0,0.0,22.7,972.5,Low Risk,Nagpur (Maharashtra)
2023-05-10,40.2,40.0,0.0,14.1,972.1,Low Risk,Nagpur (Maharashtra)
2023-05-11,40.9,31.0,0.0,12.8,972.6,Low Risk,Nagpur (Maharashtra)
2023-05-12,41.3,28.0,0.0,18.7,972.0,Low Risk,Nagpur (Maharashtra)
2023-05-13,42.3,22.0,0.0,19.8,971.0,Drought Risk,Nagpur (Maharashtra)
2023-05-14,43.8,21.0,0.0,24.5,968.8,Drought Risk,Nagpur (Maharashtra)
2023-05-15,41.8,23.0,0.0,22.1,970.2,Low Risk,Nagpur (Maharashtra)
2023-05-16,40.1,31.0,0.0,23.3,972.4,Low Risk,Nagpur (Maharashtra)
2023-05-17,40.0,34.0,0.0,21.5,973.6,Low Risk,Nagpur (Maharashtra)
2023-05-18,41.4,33.0,0.2,15.5,974.4,Low Risk,Nagpur (Maharashtra)
2023-05-19,42.1,25.0,0.0,20.9,973.0,Low Risk,Nagpur (Maharashtra)
2023-05-20,42.3,24.0,0.0,20.1,972.2,Low Risk,Nagpur (Maharashtra)
2023-05-21,42.6,32.0,1.2,17.9,973.2,Low Risk,Nagpur (Maharashtra)
2023-05-22,39.5,32.0,0.1,17.7,974.5,Low Risk,Nagpur (Maharashtra)
2023-05-23,41.8,29.0,0.0,12.9,974.1,Low Risk,Nagpur (Maharashtra)
2023-05-24,41.6,27.0,0.0,16.5,972.7,Low Risk,Nagpur (Maharashtra)
2023-05-25,41.0,27.0,0.0,23.4,972.5,Low Risk,Nagpur (Maharashtra)
2023-05-26,38.5,28.0,0.0,24.5,973.5,Low Risk,Nagpur (Maharashtra)
2023-05-27,40.6,29.0,0.0,19.6,972.4,Low Risk,Nagpur (Maharashtra)
2023-05-28,40.6,42.0,0.0,22.1,972.9,Low Risk,Nagpur (Maharashtra)
2023-05-29,40.9,43.0,0.0,26.5,973.3,Low Risk,Nagpur (Maharashtra)
2023-05-30,40.8,38.0,0.0,19.7,973.6,Low Risk,Nagpur (Maharashtra)
2023-05-31,41.4,29.0,0.0,23.5,972.8,Low Risk,Nagpur (Maharashtra)
2023-06-01,42.4,23.0,0.0,19.5,971.8,Low Risk,Nagpur (Maharashtra)
2023-06-02,41.8,23.0,0.0,22.1,971.2,Low Risk,Nagpur (Maharashtra)
2023-06-03,41.5,32.0,0.3,17.8,971.4,Low Risk,Nagpur (Maharashtra)
2023-06-04,39.6,34.0,0.0,22.3,971.1,Low Risk,Nagpur (Maharashtra)
2023-06-05,40.3,31.0,0.0,17.6,970.4,Low Risk,Nagpur (Maharashtra)
2023-06-06,41.9,27.0,0.0,18.7,969.7,Low Risk,Nagpur (Maharashtra)
2023-06-07,41.5,33.0,0.0,25.5,969.6,Low Risk,Nagpur (Maharashtra)
2023-06-08,42.7,28.0,0.0,20.9,969.6,Low Risk,Nagpur (Maharashtra)
2023-06-09,40.4,31.0,0.2,20.3,968.3,Low Risk,Nagpur (Maharashtra)
2023-06-10,40.5,32.0,0.7,17.5,967.6,Low Risk,Nagpur (Maharashtra)
2023-06-11,42.0,32.0,0.0,20.9,967.8,Low Risk,Nagpur (Maharashtra)
2023-06-12,42.1,42.0,0.4,25.7,968.1,Low Risk,Nagpur (Maharashtra)
2023-06-13,41.5,44.0,0.5,21.1,968.3,Low Risk,Nagpur (Maharashtra)
2023-06-14,41.5,33.0,0.0,20.3,969.7,Low Risk,Nagpur (Maharashtra)
2023-06-15,41.0,36.0,0.0,20.3,970.1,Low Risk,Nagpur (Maharashtra)
2023-06-16,40.6,32.0,0.0,19.1,969.5,Low Risk,Nagpur (Maharashtra)
2023-06-17,40.3,36.0,0.0,19.7,969.7,Low Risk,Nagpur (Maharashtra)
2023-06-18,40.0,37.0,0.0,18.7,969.8,Low Risk,Nagpur (Maharashtra)
2023-06-19,40.4,38.0,0.0,17.9,968.8,Low Risk,Nagpur (Maharashtra)
2023-06-20,39.9,38.0,0.0,18.4,968.0,Low Risk,Nagpur (Maharashtra)
2023-06-21,40.7,46.0,0.0,14.5,968.3,Low Risk,Nagpur (Maharashtra)
2023-06-22,39.1,54.0,0.3,15.8,969.1,Low Risk,Nagpur (Maharashtra)
2023-06-23,27.9,86.0,20.8,14.3,969.9,Low Risk,Nagpur (Maharashtra)
2023-06-24,32.3,78.0,4.9,18.9,968.4,Low Risk,Nagpur (Maharashtra)
2023-06-25,33.9,74.0,3.7,14.4,967.6,Low Risk,Nagpur (Maharashtra)
2023-06-26,28.6,89.0,24.3,20.2,967.8,Low Risk,Nagpur (Maharashtra)
2023-06-27,28.6,88.0,23.9,21.4,967.2,Low Risk,Nagpur (Maharashtra)
2023-06-28,29.0,88.0,9.4,19.3,969.2,Low Risk,Nagpur (Maharashtra)
2023-06-29,32.0,80.0,1.5,18.9,969.4,Low Risk,Nagpur (Maharashtra)
2023-06-30,32.0,72.0,0.3,21.2,969.3,Low Risk,Nagpur (Maharashtra)
2023-07-01,33.6,69.0,1.1,21.3,969.9,Low Risk,Nagpur (Maharashtra)
2023-07-02,33.7,70.0,1.1,17.7,969.8,Low Risk,Nagpur (Maharashtra)
2023-07-03,34.5,73.0,0.9,9.8,968.6,Low Risk,Nagpur (Maharashtra)
2023-07-04,32.6,78.0,16.0,14.8,966.6,Low Risk,Nagpur (Maharashtra)
2023-07-05,32.0,82.0,17.7,12.9,965.5,Low Risk,Nagpur (Maharashtra)
2023-07-06,32.9,79.0,9.6,13.7,967.0,Low Risk,Nagpur (Maharashtra)
2023-07-07,30.0,87.0,41.8,15.8,968.1,Low Risk,Nagpur (Maharashtra)
2023-07-08,29.9,84.0,25.2,17.9,969.7,Low Risk,Nagpur (Maharashtra)
2023-07-09,28.1,88.0,23.8,16.3,971.0,Low Risk,Nagpur (Maharashtra)
2023-07-10,31.5,80.0,14.9,18.5,970.3,Low Risk,Nagpur (Maharashtra)
2023-07-11,27.7,88.0,12.9,17.2,969.9,Low Risk,Nagpur (Maharashtra)
2023-07-12,31.2,87.0,27.1,12.8,968.9,Low Risk,Nagpur (Maharashtra)
2023-07-13,31.1,87.0,19.5,13.4,969.1,Low Risk,Nagpur (Maharashtra)
2023-07-14,31.5,84.0,8.2,9.1,970.1,Low Risk,Nagpur (Maharashtra)
2023-07-15,29.8,86.0,16.3,15.5,970.2,Low Risk,Nagpur (Maharashtra)
2023-07-16,29.3,88.0,12.3,15.9,969.1,Low Risk,Nagpur (Maharashtra)
2023-07-17,31.5,86.0,21.8,19.1,967.4,Low Risk,Nagpur (Maharashtra)
2023-07-18,30.2,88.0,29.9,14.8,965.5,Low Risk,Nagpur (Maharashtra)
2023-07-19,30.4,90.0,15.4,10.1,964.2,Low Risk,Nagpur (Maharashtra)
2023-07-20,30.8,88.0,12.9,11.9,964.6,Low Risk,Nagpur (Maharashtra)
2023-07-21,30.9,90.0,23.4,12.7,966.1,Low Risk,Nagpur (Maharashtra)
2023-07-22,30.1,89.0,14.2,15.3,967.0,Low Risk,Nagpur (Maharashtra)
2023-07-23,30.2,87.0,26.3,14.8,967.8,Low Risk,Nagpur (Maharashtra)
2023-07-24,31.8,84.0,36.5,12.1,968.1,Low Risk,Nagpur (Maharashtra)
2023-07-25,31.9,83.0,2.6,14.0,968.6,Low Risk,Nagpur (Maharashtra)
2023-07-26,31.9,82.0,32.6,16.4,968.3,Low Risk,Nagpur (Maharashtra)
2023-07-27,31.8,87.0,49.5,18.0,967.5,Low Risk,Nagpur (Maharashtra)
